Area Code,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Line,Product Type,Product,Profit,Sales,State,Total Expenses,Type,Order Date (MDY),Order Date (DMY)
318,$60 ,$90 ,$70 ,$150 ,$49 ,779,$72 ,Small Market,South,$13 ,1,Beans,Coffee,Decaf Irish Cream,$48 ,$121 ,Louisiana,$24 ,Decaf,5/23/2015,23/5/2015
505,$110 ,$50 ,$10 ,$160 ,$93 ,840,$40 ,Small Market,South,$28 ,1,Beans,Coffee,Decaf Irish Cream,($11),$133 ,New Mexico,$51 ,Decaf,4/28/2017,28/4/2017
405,$30 ,$60 ,$50 ,$90 ,$30 ,820,$45 ,Small Market,South,$8 ,1,Beans,Coffee,Decaf Irish Cream,$25 ,$75 ,Oklahoma,$20 ,Decaf,4/28/2017,28/4/2017
225,$30 ,$60 ,$40 ,$90 ,$46 ,388,$68 ,Small Market,South,$14 ,1,Beans,Espresso,Decaf Espresso,$31 ,$114 ,Louisiana,$37 ,Decaf,9/11/2017,11/9/2017
505,$30 ,$40 ,$10 ,$70 ,$37 ,195,$51 ,Small Market,South,$12 ,1,Beans,Espresso,Decaf Espresso,$12 ,$88 ,New Mexico,$39 ,Decaf,9/11/2017,11/9/2017
580,$70 ,$120 ,$80 ,$190 ,$88 ,653,$134 ,Small Market,South,$29 ,1,Beans,Espresso,Decaf Espresso,$74 ,$222 ,Oklahoma,$60 ,Decaf,11/14/2018,14/11/2018
775,$30 ,$40 ,$20 ,$70 ,$28 ,964,$33 ,Small Market,West,$8 ,1,Beans,Coffee,Decaf Irish Cream,$4 ,$61 ,Nevada,$29 ,Decaf,11/14/2018,14/11/2018
503,$50 ,$80 ,$50 ,$130 ,$43 ,363,$64 ,Small Market,West,$13 ,1,Beans,Coffee,Decaf Irish Cream,$28 ,$107 ,Oregon,$36 ,Decaf,8/18/2018,18/8/2018
435,$100 ,$120 ,$70 ,$220 ,$80 ,494,$98 ,Small Market,West,$30 ,1,Beans,Coffee,Decaf Irish Cream,$34 ,$178 ,Utah,$64 ,Decaf,8/18/2018,18/8/2018
206,$110 ,$170 ,$70 ,$280 ,$95 ,554,$132 ,Small Market,West,$86 ,1,Beans,Coffee,Decaf Irish Cream,$17 ,$227 ,Washington,$115 ,Decaf,8/18/2018,18/8/2018
775,$10 ,$30 ,$20 ,$40 ,$17 ,776,$26 ,Small Market,West,$4 ,1,Beans,Espresso,Decaf Espresso,$10 ,$43 ,Nevada,$16 ,Decaf,8/18/2018,18/8/2018
503,$150 ,$160 ,$100 ,$310 ,$162 ,"1,091",$163 ,Small Market,West,$45 ,1,Beans,Espresso,Decaf Espresso,$93 ,$325 ,Oregon,$70 ,Decaf,8/18/2018,18/8/2018
435,$40 ,$70 ,$50 ,$110 ,$47 ,821,$68 ,Small Market,West,$13 ,1,Beans,Espresso,Decaf Espresso,$43 ,$115 ,Utah,$25 ,Decaf,12/26/2015,26/12/2015
206,$60 ,$80 ,$60 ,$140 ,$69 ,965,$82 ,Small Market,West,$21 ,1,Beans,Espresso,Decaf Espresso,$39 ,$151 ,Washington,$43 ,Decaf,11/29/2016,29/11/2016
515,$20 ,$20 ,$10 ,$40 ,$19 ,820,$28 ,Small Market,Central,$5 ,1,Beans,Coffee,Amaretto,$11 ,$47 ,Iowa,$17 ,Regular,11/29/2016,29/11/2016
920,$60 ,$70 ,$20 ,$130 ,$57 ,313,$70 ,Small Market,Central,$21 ,1,Beans,Coffee,Amaretto,$16 ,$127 ,Wisconsin,$54 ,Regular,11/29/2016,29/11/2016
515,$20 ,$40 ,$20 ,$60 ,$28 ,964,$33 ,Small Market,Central,$8 ,1,Beans,Coffee,Colombian,$3 ,$61 ,Iowa,$30 ,Regular,11/29/2016,29/11/2016
573,$80 ,$100 ,$50 ,$180 ,$80 ,494,$98 ,Small Market,Central,$30 ,1,Beans,Coffee,Colombian,$35 ,$178 ,Missouri,$63 ,Regular,9/15/2018,15/9/2018
715,$100 ,$130 ,$30 ,$230 ,$95 ,554,$132 ,Small Market,Central,$86 ,1,Beans,Coffee,Colombian,$17 ,$227 ,Wisconsin,$115 ,Regular,5/19/2018,19/5/2018
563,$10 ,$40 ,$30 ,$50 ,$17 ,776,$26 ,Small Market,Central,$4 ,1,Beans,Espresso,Caffe Mocha,$10 ,$43 ,Iowa,$16 ,Regular,12/17/2018,17/12/2018
660,$50 ,$80 ,$60 ,$130 ,$47 ,821,$68 ,Small Market,Central,$13 ,1,Beans,Espresso,Caffe Mocha,$43 ,$115 ,Missouri,$25 ,Regular,12/17/2018,17/12/2018
715,$80 ,$90 ,$50 ,$170 ,$69 ,965,$82 ,Small Market,Central,$21 ,1,Beans,Espresso,Caffe Mocha,$39 ,$151 ,Wisconsin,$43 ,Regular,12/11/2017,11/12/2017
603,$40 ,$70 ,$40 ,$110 ,$49 ,241,$72 ,Small Market,East,$15 ,1,Beans,Coffee,Amaretto,$33 ,$121 ,New Hampshire,$39 ,Regular,12/11/2017,11/12/2017
203,$110 ,$160 ,$110 ,$270 ,$116 ,962,$176 ,Small Market,East,$38 ,1,Beans,Coffee,Colombian,$107 ,$292 ,Connecticut,$69 ,Regular,12/11/2017,11/12/2017
603,$40 ,$70 ,$40 ,$110 ,$50 ,372,$75 ,Small Market,East,$16 ,1,Beans,Coffee,Colombian,$27 ,$125 ,New Hampshire,$48 ,Regular,9/24/2018,24/9/2018
860,$60 ,$80 ,$10 ,$140 ,$63 ,521,$87 ,Small Market,East,$57 ,1,Beans,Espresso,Caffe Mocha,$0 ,$150 ,Connecticut,$87 ,Regular,9/24/2018,24/9/2018
603,$40 ,$60 ,$10 ,$100 ,$44 ,261,$63 ,Small Market,East,$40 ,1,Beans,Espresso,Caffe Mocha,($6),$107 ,New Hampshire,$69 ,Regular,10/4/2016,4/10/2016
603,$20 ,$40 ,$0 ,$60 ,$29 ,169,$36 ,Small Market,East,$11 ,1,Beans,Espresso,Regular Espresso,($9),$65 ,New Hampshire,$45 ,Regular,8/15/2017,15/8/2017
504,$40 ,$60 ,$50 ,$100 ,$35 ,776,$51 ,Small Market,South,$9 ,1,Beans,Coffee,Colombian,$30 ,$86 ,Louisiana,$21 ,Regular,8/15/2017,15/8/2017
505,$60 ,$90 ,$50 ,$150 ,$50 ,372,$75 ,Small Market,South,$16 ,1,Beans,Coffee,Colombian,$27 ,$125 ,New Mexico,$48 ,Regular,5/20/2017,20/5/2017
405,$50 ,$80 ,$60 ,$130 ,$46 ,608,$60 ,Small Market,South,$15 ,1,Beans,Coffee,Colombian,$33 ,$106 ,Oklahoma,$27 ,Regular,5/20/2017,20/5/2017
985,$50 ,$70 ,$0 ,$120 ,$63 ,37,$87 ,Small Market,South,$57 ,1,Beans,Espresso,Caffe Latte,$1 ,$150 ,Louisiana,$86 ,Regular,12/18/2017,18/12/2017
505,$20 ,$30 ,$0 ,$50 ,$29 ,-39,$36 ,Small Market,South,$11 ,1,Beans,Espresso,Caffe Latte,($9),$65 ,New Mexico,$45 ,Regular,7/30/2018,30/7/2018
918,$90 ,$130 ,$90 ,$220 ,$112 ,-120,$155 ,Small Market,South,$34 ,1,Beans,Espresso,Caffe Latte,$98 ,$267 ,Oklahoma,$57 ,Regular,7/30/2018,30/7/2018
225,$40 ,$70 ,$50 ,$110 ,$49 ,342,$84 ,Small Market,South,$15 ,1,Beans,Espresso,Caffe Mocha,$45 ,$133 ,Louisiana,$39 ,Regular,6/10/2018,10/6/2018
505,$30 ,$60 ,$10 ,$90 ,$44 ,261,$63 ,Small Market,South,$40 ,1,Beans,Espresso,Caffe Mocha,($6),$107 ,New Mexico,$69 ,Regular,7/21/2018,21/7/2018
580,$10 ,$30 ,$30 ,$40 ,$21 ,454,$32 ,Small Market,South,$5 ,1,Beans,Espresso,Caffe Mocha,$16 ,$53 ,Oklahoma,$16 ,Regular,12/30/2018,30/12/2018
971,$60 ,$90 ,$30 ,$150 ,$52 ,433,$73 ,Small Market,West,$47 ,1,Beans,Coffee,Amaretto,($3),$125 ,Oregon,$76 ,Regular,4/1/2017,1/4/2017
435,$90 ,$110 ,$70 ,$200 ,$76 ,965,$91 ,Small Market,West,$23 ,1,Beans,Coffee,Amaretto,$47 ,$167 ,Utah,$44 ,Regular,4/1/2017,1/4/2017
775,$40 ,$50 ,$10 ,$90 ,$35 ,197,$44 ,Small Market,West,$13 ,1,Beans,Coffee,Colombian,($2),$79 ,Nevada,$46 ,Regular,12/11/2017,11/12/2017
503,$60 ,$80 ,$30 ,$140 ,$49 ,399,$70 ,Small Market,West,$16 ,1,Beans,Coffee,Colombian,$8 ,$119 ,Oregon,$62 ,Regular,12/11/2017,11/12/2017
435,$60 ,$80 ,$50 ,$140 ,$51 ,311,$68 ,Small Market,West,$16 ,1,Beans,Coffee,Colombian,$25 ,$119 ,Utah,$43 ,Regular,12/11/2017,11/12/2017
509,$80 ,$130 ,$90 ,$210 ,$69 ,340,$100 ,Small Market,West,$22 ,1,Beans,Coffee,Colombian,$54 ,$169 ,Washington,$46 ,Regular,10/23/2017,23/10/2017
775,$0 ,$40 ,$30 ,$40 ,$0 ,688,$43 ,Small Market,West,$0 ,1,Beans,Espresso,Caffe Latte,$32 ,$43 ,Nevada,$11 ,Regular,6/19/2018,19/6/2018
541,$50 ,$60 ,$20 ,$110 ,$54 ,337,$67 ,Small Market,West,$20 ,1,Beans,Espresso,Caffe Latte,$13 ,$121 ,Oregon,$54 ,Regular,6/19/2018,19/6/2018
435,$40 ,$60 ,$40 ,$100 ,$45 ,777,$67 ,Small Market,West,$12 ,1,Beans,Espresso,Caffe Latte,$43 ,$112 ,Utah,$24 ,Regular,8/22/2017,22/8/2017
206,$40 ,$50 ,$30 ,$90 ,$45 ,605,$58 ,Small Market,West,$14 ,1,Beans,Espresso,Caffe Latte,$32 ,$103 ,Washington,$26 ,Regular,8/22/2017,22/8/2017
702,$10 ,$30 ,$20 ,$40 ,$19 ,820,$28 ,Small Market,West,$5 ,1,Beans,Espresso,Caffe Mocha,$11 ,$47 ,Nevada,$17 ,Regular,8/22/2017,22/8/2017
971,$50 ,$70 ,$40 ,$120 ,$55 ,336,$74 ,Small Market,West,$18 ,1,Beans,Espresso,Caffe Mocha,$28 ,$129 ,Oregon,$46 ,Regular,9/19/2017,19/9/2017
801,$40 ,$70 ,$50 ,$110 ,$52 ,605,$67 ,Small Market,West,$17 ,1,Beans,Espresso,Caffe Mocha,$37 ,$119 ,Utah,$30 ,Regular,9/19/2017,19/9/2017
253,$50 ,$70 ,$30 ,$120 ,$57 ,313,$70 ,Small Market,West,$21 ,1,Beans,Espresso,Caffe Mocha,$15 ,$127 ,Washington,$55 ,Regular,8/24/2016,24/8/2016
563,$210 ,$300 ,$210 ,$510 ,$252 ,"1,316",$335 ,Small Market,Central,$83 ,1,Leaves,Herbal Tea,Chamomile,$220 ,$587 ,Iowa,$115 ,Decaf,8/24/2016,24/8/2016
314,$30 ,$60 ,$10 ,$90 ,$44 ,261,$63 ,Small Market,Central,$40 ,1,Leaves,Herbal Tea,Chamomile,($6),$107 ,Missouri,$69 ,Decaf,8/24/2016,24/8/2016
262,$40 ,$70 ,$50 ,$110 ,$49 ,342,$84 ,Small Market,Central,$15 ,1,Leaves,Herbal Tea,Chamomile,$46 ,$133 ,Wisconsin,$38 ,Decaf,8/24/2016,24/8/2016
319,$100 ,$160 ,$120 ,$260 ,$123 ,611,$178 ,Small Market,Central,$39 ,1,Leaves,Herbal Tea,Lemon,$115 ,$301 ,Iowa,$63 ,Decaf,3/26/2017,26/3/2017
660,$70 ,$40 ,$10 ,$110 ,$93 ,840,$40 ,Small Market,Central,$28 ,1,Leaves,Herbal Tea,Lemon,($12),$133 ,Missouri,$52 ,Decaf,11/4/2017,4/11/2017
608,$40 ,$60 ,$50 ,$100 ,$49 ,779,$72 ,Small Market,Central,$13 ,1,Leaves,Herbal Tea,Lemon,$47 ,$121 ,Wisconsin,$25 ,Decaf,6/8/2018,8/6/2018
959,$60 ,$70 ,$30 ,$130 ,$80 ,494,$98 ,Small Market,East,$30 ,1,Leaves,Herbal Tea,Lemon,$34 ,$178 ,Connecticut,$64 ,Decaf,6/8/2018,8/6/2018
603,$20 ,$40 ,$10 ,$60 ,$35 ,197,$44 ,Small Market,East,$13 ,1,Leaves,Herbal Tea,Lemon,($3),$79 ,New Hampshire,$47 ,Decaf,6/8/2018,8/6/2018
860,$50 ,$80 ,$60 ,$130 ,$76 ,965,$91 ,Small Market,East,$23 ,1,Leaves,Herbal Tea,Mint,$46 ,$167 ,Connecticut,$45 ,Decaf,12/24/2015,24/12/2015
985,$40 ,$70 ,$50 ,$110 ,$52 ,605,$67 ,Small Market,South,$17 ,1,Leaves,Herbal Tea,Chamomile,$38 ,$119 ,Louisiana,$29 ,Decaf,6/9/2018,9/6/2018
505,$10 ,$30 ,$20 ,$40 ,$19 ,820,$28 ,Small Market,South,$5 ,1,Leaves,Herbal Tea,Chamomile,$12 ,$47 ,New Mexico,$16 ,Decaf,6/9/2018,9/6/2018
580,$50 ,$70 ,$30 ,$120 ,$57 ,313,$70 ,Small Market,South,$21 ,1,Leaves,Herbal Tea,Chamomile,$15 ,$127 ,Oklahoma,$55 ,Decaf,6/9/2018,9/6/2018
337,$70 ,$100 ,$50 ,$170 ,$80 ,494,$98 ,Small Market,South,$30 ,1,Leaves,Herbal Tea,Lemon,$35 ,$178 ,Louisiana,$63 ,Decaf,6/15/2018,15/6/2018
505,$20 ,$30 ,$10 ,$50 ,$28 ,964,$33 ,Small Market,South,$8 ,1,Leaves,Herbal Tea,Lemon,$3 ,$61 ,New Mexico,$30 ,Decaf,12/5/2018,5/12/2018
405,$90 ,$130 ,$30 ,$220 ,$95 ,554,$132 ,Small Market,South,$86 ,1,Leaves,Herbal Tea,Lemon,$16 ,$227 ,Oklahoma,$116 ,Decaf,12/5/2018,5/12/2018
775,$100 ,$160 ,$50 ,$260 ,$125 ,729,$173 ,Small Market,West,$113 ,1,Leaves,Herbal Tea,Chamomile,$27 ,$298 ,Nevada,$146 ,Decaf,12/5/2018,5/12/2018
971,$30 ,$40 ,$40 ,$70 ,$35 ,777,$52 ,Small Market,West,$9 ,1,Leaves,Herbal Tea,Chamomile,$31 ,$87 ,Oregon,$21 ,Decaf,3/18/2018,18/3/2018
435,$40 ,$60 ,$30 ,$100 ,$49 ,241,$72 ,Small Market,West,$15 ,1,Leaves,Herbal Tea,Chamomile,$34 ,$121 ,Utah,$38 ,Decaf,3/18/2018,18/3/2018
253,$90 ,$160 ,$110 ,$250 ,$116 ,962,$176 ,Small Market,West,$38 ,1,Leaves,Herbal Tea,Chamomile,$106 ,$292 ,Washington,$70 ,Decaf,3/18/2018,18/3/2018
775,$160 ,$240 ,$160 ,$400 ,$191 ,865,$265 ,Small Market,West,$63 ,1,Leaves,Herbal Tea,Lemon,$156 ,$456 ,Nevada,$109 ,Decaf,3/18/2018,18/3/2018
971,$30 ,$60 ,$40 ,$90 ,$46 ,608,$60 ,Small Market,West,$15 ,1,Leaves,Herbal Tea,Lemon,$32 ,$106 ,Oregon,$28 ,Decaf,11/19/2017,19/11/2017
435,$40 ,$70 ,$40 ,$110 ,$50 ,372,$75 ,Small Market,West,$16 ,1,Leaves,Herbal Tea,Lemon,$28 ,$125 ,Utah,$47 ,Decaf,11/19/2017,19/11/2017
509,$30 ,$40 ,$40 ,$70 ,$35 ,776,$51 ,Small Market,West,$9 ,1,Leaves,Herbal Tea,Lemon,$30 ,$86 ,Washington,$21 ,Decaf,11/19/2017,19/11/2017
702,$100 ,$160 ,$110 ,$260 ,$123 ,611,$178 ,Small Market,West,$39 ,1,Leaves,Herbal Tea,Mint,$115 ,$301 ,Nevada,$63 ,Decaf,11/4/2018,4/11/2018
435,$70 ,$40 ,$0 ,$110 ,$93 ,840,$40 ,Small Market,West,$28 ,1,Leaves,Herbal Tea,Mint,($11),$133 ,Utah,$51 ,Decaf,11/4/2018,4/11/2018
319,$200 ,$220 ,$140 ,$420 ,$239 ,"1,464",$239 ,Small Market,Central,$66 ,1,Leaves,Tea,Darjeeling,$148 ,$478 ,Iowa,$91 ,Regular,7/5/2015,5/7/2015
636,$30 ,$40 ,$10 ,$70 ,$37 ,195,$51 ,Small Market,Central,$12 ,1,Leaves,Tea,Darjeeling,$11 ,$88 ,Missouri,$40 ,Regular,7/5/2015,5/7/2015
262,$30 ,$70 ,$40 ,$100 ,$46 ,388,$68 ,Small Market,Central,$14 ,1,Leaves,Tea,Darjeeling,$31 ,$114 ,Wisconsin,$37 ,Regular,7/5/2015,5/7/2015
515,$220 ,$280 ,$160 ,$500 ,$260 ,"1,423",$318 ,Small Market,Central,$98 ,1,Leaves,Tea,Earl Grey,$186 ,$578 ,Iowa,$132 ,Regular,12/25/2018,25/12/2018
314,$20 ,$30 ,($10),$50 ,$29 ,169,$36 ,Small Market,Central,$11 ,1,Leaves,Tea,Earl Grey,($9),$65 ,Missouri,$45 ,Regular,6/21/2015,21/6/2015
414,$50 ,$80 ,$10 ,$130 ,$63 ,521,$87 ,Small Market,Central,$57 ,1,Leaves,Tea,Earl Grey,$1 ,$150 ,Wisconsin,$86 ,Regular,6/21/2015,21/6/2015
573,$30 ,$30 ,($10),$60 ,$35 ,197,$44 ,Small Market,Central,$13 ,1,Leaves,Tea,Green Tea,($2),$79 ,Missouri,$46 ,Regular,6/21/2015,21/6/2015
203,$40 ,$80 ,$60 ,$120 ,$47 ,821,$68 ,Small Market,East,$13 ,1,Leaves,Tea,Darjeeling,$43 ,$115 ,Connecticut,$25 ,Regular,3/28/2016,28/3/2016
603,$20 ,$30 ,$20 ,$50 ,$19 ,820,$28 ,Small Market,East,$5 ,1,Leaves,Tea,Darjeeling,$12 ,$47 ,New Hampshire,$16 ,Regular,3/28/2016,28/3/2016
475,$20 ,$40 ,$30 ,$60 ,$25 ,775,$37 ,Small Market,East,$7 ,1,Leaves,Tea,Green Tea,$18 ,$62 ,Connecticut,$19 ,Regular,5/14/2016,14/5/2016
603,$0 ,$40 ,$30 ,$40 ,$0 ,688,$43 ,Small Market,East,$0 ,1,Leaves,Tea,Green Tea,$32 ,$43 ,New Hampshire,$11 ,Regular,5/14/2016,14/5/2016
702,$160 ,$230 ,$160 ,$390 ,$252 ,"1,316",$335 ,Small Market,West,$83 ,1,Leaves,Tea,Darjeeling,$219 ,$587 ,Nevada,$116 ,Regular,5/14/2016,14/5/2016
503,$10 ,$20 ,$20 ,$30 ,$21 ,454,$32 ,Small Market,West,$5 ,1,Leaves,Tea,Darjeeling,$15 ,$53 ,Oregon,$17 ,Regular,5/14/2016,14/5/2016
435,$20 ,$50 ,$10 ,$70 ,$44 ,261,$63 ,Small Market,West,$40 ,1,Leaves,Tea,Darjeeling,($6),$107 ,Utah,$69 ,Regular,5/14/2016,14/5/2016
253,$30 ,$60 ,$40 ,$90 ,$49 ,342,$84 ,Small Market,West,$15 ,1,Leaves,Tea,Darjeeling,$45 ,$133 ,Washington,$39 ,Regular,5/14/2016,14/5/2016
775,$150 ,$170 ,$110 ,$320 ,$239 ,"1,464",$239 ,Small Market,West,$66 ,1,Leaves,Tea,Earl Grey,$149 ,$478 ,Nevada,$90 ,Regular,5/14/2016,14/5/2016
541,$50 ,$100 ,$70 ,$150 ,$88 ,653,$134 ,Small Market,West,$29 ,1,Leaves,Tea,Earl Grey,$73 ,$222 ,Oregon,$61 ,Regular,9/2/2018,2/9/2018
435,$20 ,$30 ,$10 ,$50 ,$37 ,195,$51 ,Small Market,West,$12 ,1,Leaves,Tea,Earl Grey,$11 ,$88 ,Utah,$40 ,Regular,11/4/2017,4/11/2017
253,$30 ,$40 ,$20 ,$70 ,$46 ,388,$68 ,Small Market,West,$14 ,1,Leaves,Tea,Earl Grey,$30 ,$114 ,Washington,$38 ,Regular,4/9/2016,9/4/2016
702,$170 ,($170),($250),$0 ,$260 ,"3,049",($260),Small Market,West,$98 ,1,Leaves,Tea,Green Tea,($365),$26 ,Nevada,$131 ,Regular,9/12/2015,12/9/2015
971,$70 ,$110 ,$70 ,$180 ,$112 ,502,$155 ,Small Market,West,$34 ,1,Leaves,Tea,Green Tea,$98 ,$267 ,Oregon,$57 ,Regular,9/12/2015,12/9/2015
435,$10 ,$30 ,$10 ,$40 ,$29 ,169,$36 ,Small Market,West,$11 ,1,Leaves,Tea,Green Tea,($8),$65 ,Utah,$44 ,Regular,9/12/2015,12/9/2015
253,$40 ,$60 ,$10 ,$100 ,$63 ,521,$87 ,Small Market,West,$57 ,1,Leaves,Tea,Green Tea,$0 ,$150 ,Washington,$87 ,Regular,12/2/2015,2/12/2015
720,$110 ,$150 ,$120 ,$260 ,$104 ,871,$152 ,Major Market,Central,$29 ,1,Beans,Coffee,Decaf Irish Cream,$112 ,$256 ,Colorado,$40 ,Decaf,12/2/2015,2/12/2015
618,$130 ,$190 ,$140 ,$320 ,$127 ,671,$185 ,Major Market,Central,$40 ,1,Beans,Coffee,Decaf Irish Cream,$122 ,$312 ,Illinois,$63 ,Decaf,12/2/2015,2/12/2015
440,$50 ,$80 ,$20 ,$130 ,$53 ,458,$75 ,Major Market,Central,$48 ,1,Beans,Coffee,Decaf Irish Cream,($2),$128 ,Ohio,$77 ,Decaf,4/5/2015,5/4/2015
303,$70 ,$110 ,$60 ,$180 ,$64 ,593,$96 ,Major Market,Central,$21 ,1,Beans,Espresso,Decaf Espresso,$44 ,$160 ,Colorado,$52 ,Decaf,9/3/2018,3/9/2018
630,$300 ,$310 ,$210 ,$610 ,$260 ,"1,559",$261 ,Major Market,Central,$72 ,1,Beans,Espresso,Decaf Espresso,$165 ,$521 ,Illinois,$96 ,Decaf,5/19/2018,19/5/2018
740,$60 ,$70 ,$20 ,$130 ,$53 ,361,$65 ,Major Market,Central,$20 ,1,Beans,Espresso,Decaf Espresso,$11 ,$118 ,Ohio,$54 ,Decaf,5/19/2018,19/5/2018
321,$100 ,$150 ,$100 ,$250 ,$114 ,555,$159 ,Major Market,East,$35 ,1,Beans,Coffee,Decaf Irish Cream,$100 ,$273 ,Florida,$59 ,Decaf,5/19/2018,19/5/2018
863,$80 ,$110 ,$70 ,$190 ,$87 ,472,$117 ,Major Market,East,$28 ,1,Beans,Espresso,Decaf Espresso,$62 ,$204 ,Florida,$55 ,Decaf,7/1/2015,1/7/2015
956,$100 ,$130 ,$100 ,$230 ,$83 ,584,$107 ,Major Market,South,$27 ,1,Beans,Coffee,Decaf Irish Cream,$68 ,$190 ,Texas,$39 ,Decaf,1/11/2015,11/1/2015
430,$70 ,$110 ,$90 ,$180 ,$86 ,499,$124 ,Major Market,South,$24 ,1,Beans,Espresso,Decaf Espresso,$88 ,$210 ,Texas,$36 ,Decaf,9/24/2018,24/9/2018
714,$240 ,($40),($140),$200 ,$195 ,"1,952",($32),Major Market,West,$64 ,1,Beans,Coffee,Decaf Irish Cream,($142),$163 ,California,$110 ,Decaf,6/2/2015,2/6/2015
626,$250 ,$330 ,$220 ,$580 ,$263 ,"1,433",$349 ,Major Market,West,$86 ,1,Beans,Espresso,Decaf Espresso,$230 ,$612 ,California,$119 ,Decaf,6/2/2015,2/6/2015
720,$110 ,$150 ,$120 ,$260 ,$104 ,821,$152 ,Major Market,Central,$29 ,1,Beans,Coffee,Amaretto,$111 ,$256 ,Colorado,$41 ,Regular,2/13/2017,13/2/2017
330,$50 ,$70 ,$40 ,$120 ,$52 ,361,$71 ,Major Market,Central,$17 ,1,Beans,Coffee,Amaretto,$27 ,$123 ,Ohio,$44 ,Regular,12/15/2017,15/12/2017
303,$80 ,$110 ,$80 ,$190 ,$83 ,584,$107 ,Major Market,Central,$27 ,1,Beans,Coffee,Colombian,$68 ,$190 ,Colorado,$39 ,Regular,12/15/2017,15/12/2017
630,$200 ,$280 ,$180 ,$480 ,$195 ,956,$270 ,Major Market,Central,$64 ,1,Beans,Coffee,Colombian,$161 ,$465 ,Illinois,$109 ,Regular,10/7/2015,7/10/2015
513,$40 ,$60 ,$30 ,$100 ,$42 ,384,$61 ,Major Market,Central,$13 ,1,Beans,Coffee,Colombian,$24 ,$103 ,Ohio,$37 ,Regular,7/7/2017,7/7/2017
303,$90 ,$150 ,$120 ,$240 ,$86 ,499,$124 ,Major Market,Central,$24 ,1,Beans,Espresso,Caffe Mocha,$88 ,$210 ,Colorado,$36 ,Regular,9/16/2018,16/9/2018
773,$300 ,$420 ,$300 ,$720 ,$263 ,"1,433",$349 ,Major Market,Central,$86 ,1,Beans,Espresso,Caffe Mocha,$230 ,$612 ,Illinois,$119 ,Regular,9/16/2018,16/9/2018
740,$170 ,$180 ,$120 ,$350 ,$149 ,"1,156",$149 ,Major Market,Central,$41 ,1,Beans,Espresso,Caffe Mocha,$84 ,$298 ,Ohio,$65 ,Regular,12/3/2017,3/12/2017
904,$90 ,$130 ,$90 ,$220 ,$94 ,697,$141 ,Major Market,East,$31 ,1,Beans,Coffee,Colombian,$78 ,$235 ,Florida,$63 ,Regular,12/3/2017,3/12/2017
978,$60 ,$460 ,$430 ,$520 ,$64 ,-663,$487 ,Major Market,East,$21 ,1,Beans,Coffee,Colombian,$434 ,$551 ,Massachusetts,$53 ,Regular,12/3/2017,3/12/2017
585,$280 ,$430 ,$300 ,$710 ,$302 ,"2,250",$454 ,Major Market,East,$105 ,1,Beans,Coffee,Colombian,$295 ,$756 ,New York,$159 ,Regular,12/3/2017,3/12/2017
786,$80 ,$130 ,$40 ,$210 ,$92 ,599,$129 ,Major Market,East,$83 ,1,Beans,Espresso,Caffe Mocha,$17 ,$221 ,Florida,$112 ,Regular,12/3/2017,3/12/2017
413,$50 ,$60 ,$0 ,$110 ,$53 ,491,$61 ,Major Market,East,$48 ,1,Beans,Espresso,Caffe Mocha,($16),$114 ,Massachusetts,$77 ,Regular,1/21/2018,21/1/2018
646,$110 ,($50),($180),$60 ,$121 ,"1,673",($52),Major Market,East,$109 ,1,Beans,Espresso,Caffe Mocha,($195),$69 ,New York,$143 ,Regular,1/21/2018,21/1/2018
339,$140 ,$150 ,$100 ,$290 ,$149 ,"1,156",$149 ,Major Market,East,$41 ,1,Beans,Espresso,Regular Espresso,$84 ,$298 ,Massachusetts,$65 ,Regular,1/21/2018,21/1/2018
212,$240 ,$290 ,$210 ,$530 ,$260 ,"1,271",$283 ,Major Market,East,$72 ,1,Beans,Espresso,Regular Espresso,$187 ,$543 ,New York,$96 ,Regular,1/21/2018,21/1/2018
430,$290 ,$350 ,$270 ,$640 ,$235 ,"1,060",$277 ,Major Market,South,$72 ,1,Beans,Coffee,Colombian,$183 ,$512 ,Texas,$94 ,Regular,1/21/2018,21/1/2018
254,$50 ,$80 ,$50 ,$130 ,$64 ,-161,$96 ,Major Market,South,$21 ,1,Beans,Espresso,Caffe Latte,$44 ,$160 ,Texas,$52 ,Regular,1/21/2018,21/1/2018
254,$80 ,$140 ,$120 ,$220 ,$104 ,821,$152 ,Major Market,South,$29 ,1,Beans,Espresso,Caffe Mocha,$112 ,$256 ,Texas,$40 ,Regular,9/8/2015,8/9/2015
209,$160 ,($30),($80),$130 ,$127 ,"1,215",($21),Major Market,West,$40 ,1,Beans,Coffee,Amaretto,($84),$106 ,California,$63 ,Regular,1/4/2015,4/1/2015
650,$380 ,$560 ,$410 ,$940 ,$302 ,"2,250",$454 ,Major Market,West,$105 ,1,Beans,Coffee,Colombian,$295 ,$756 ,California,$159 ,Regular,1/4/2015,4/1/2015
415,$240 ,$260 ,$180 ,$500 ,$260 ,"1,559",$261 ,Major Market,West,$72 ,1,Beans,Espresso,Caffe Latte,$165 ,$521 ,California,$96 ,Regular,1/4/2015,4/1/2015
